0
159
162
158
158
159
167
187
187
183
195
199
199
200
197
198
201
197
203
200
204
198
203
196
196
196
196
198
191
179
199
172
180
166
162
156
159
157
162
160
160








































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































