0
167
170
167
174
138
116
124
111
137
97
321
304
348
304
339
303
333
302
383
306
313
262
449
307
320
286
339
302
287
203
268
202
137
91
135
82
168
180
165
173
166
163
170
160
187
161
117
117
133
98
307
308
287
252
301
296
302
304
297
305
301
299
302
299
300
300
308
299
304
300
281
302
127
106
171
262
168
100
169
322
301
260
306
305
300
302
303
300
306
301
305
304
306
307
304
302
304
300
306
307
306
308
304
304
306
304
306
299
306
306
308
305
305
308
306
302
304
305
302
302
301
316
302
314
303
324
303
314
307
331
307
335
306
321
304
315
304
323
303
314
307
324
307
324
308
329
306
322
310
337
313
609
315
683
308
318
307
469
305
317
